@RELATION SentimentTrain

@ATTRIBUTE Text string
@ATTRIBUTE sentiments real

@DATA
'how',1
'better',1
'where_they',1
'good_book',1
'niche',1
'again_though',1
'to_read',1
'looking_for',1
'people',1
'but',1
'and',1
'reassurance_that',1
'niche_nicely',1
'is_an',1
'fits',1
'again',1
'they',1
'this',3
'a_good',1
'depression&quot;.',1
'book',3
'that_you',1
'feeling',2
'alone_anyone',1
'from_depression',1
'feeling_alone',1
'are_looking',1
'however_if',1
'notably',1
'books_out',1
'all',1
'people_in',1
'is',2
'are_far',1
'advice_most',1
'need_reassurance',1
'you',3
'anyone_suffering',1
'are_feeling',1
'if',2
'that_niche',1
'however',1
'out_there',1
'an_important',1
'there_offering',1
'in_the',1
'offering_sound',1
'help',1
'knows',1
'most',1
'on_how',1
'bad_but',1
'to',3
'suffering_from',1
'fits_that',1
'reassurance',1
'that',3
'important_book',1
'is_a',1
'nicely_however',1
'fairly_light',1
'books',1
'a',1
'this_is',2
'not',2
'depression',2
'suffering',1
'the_stage',1
'sound',1
'book_fits',1
'book_for',1
'of_depression',1
'sound_advice',1
'you_need',1
'the',1
'stage',1
'recover',1
'but_fairly',1
'not_bad',1
'well_and',1
'depression_where',1
'that_pervasive',1
'for_help',1
'out',1
'if_you',2
'though_this',1
'alone',2
'offering',1
'looking',1
'need',1
'of',1
'bad',1
'nicely',1
'how_to',1
'depression_knows',1
'notably_&quot;undoing',1
'from',1
'recover_there',1
'#label#',4.0
'i_would',1
'can',1
'tangible_ideas',1
'take_into',1
'also',1
'ideas',1
'resource',1
'by_kelly',1
'also_recommend',1
'can_take',1
'the_classroom',1
'educator',1
'gallagher',1
'that_any',1
'any_educator',1
'kelly',1
'book_by',1
'resource_for',1
'that',1
'take',1
'by',1
'the',1
'kelly_gallagher',1
'book',1
'educators',1
'any',2
'tangible',1
'solid_resource',1
'for_educators',1
'classroom_i',1
'solid',1
'recommend',1
'any_book',1
'would_also',1
'ideas_that',1
'for',1
'classroom',1
'educator_can',1
'into_the',1
'would',1
'i',1
'recommend_any',1
'provides',1
'provides_tangible',1
'into',1
'#label#',5.0
'enough_ridiculous',1
'couple_of',1
'and_read',1
'imagine_it',1
'dull_and',1
'it',1
'imagine',2
'read',1
'ridiculous_minute',1
'book',1
'don\'t',1
'minute_details',1
'in',1
'ridiculous',1
'imagine_a',1
'concepts',1
'of_interesting',1
'enough',1
'concepts_wrapped',1
'of',1
'minute',1
'pointless',2
'characters_or',1
'this',1
'couple',1
'interesting',1
'this_book',1
'and_pointless',2
'don\'t_imagine',1
'details',1
'or_don\'t',1
'or',1
'it_and',1
'in_enough',1
'and',3
'a_couple',1
'dull',1
'details_and',1
'wrapped_in',1
'read_this',1
'characters',1
'wrapped',1
'pointless_characters',1
'interesting_concepts',1
'a',1
'#label#',2.0
'so_flattering',1
'dismissed_quickly',1
'barely',1
'credits_rolling',1
'wonder_how',1
'talented',1
'cloud_the',1
'and_her',1
'few_mean-spirited',1
'by',1
'this_book',2
'bright_and',1
'made_a',1
'the_star',1
'to_pick',1
'put_down',1
'picture.occasionally',1
'easily_there',1
'up_and',1
'members_are',1
'movie',1
'nearly',1
'down_easily',1
'angst',1
'that_i',1
'story_telling',1
'hint_of',1
'and_never',1
'supporting',1
'hint',1
'distinctly',1
'emotionally',1
'how',1
'but',1
'the_characters',2
'mean-spirited',1
'characters_',1
'opposite_the',1
'picture.occasionally_i',1
'beautiful',1
'book_is',3
'cinematic',1
'exact',1
'concrete_the',1
'star',1
'there_is',1
'practically',1
'practically_see',1
'is_so',1
'light',1
'distinctly_likeable',1
'beautiful_talented',1
'and_perceptive',1
'its_emotionally',1
'on_earth',1
'exact_opposite',1
'all_pleasure',1
'and_bright',1
'cinematic_story',1
'dialogue',1
'never',1
'put',1
'members',1
'so_clear',1
'see',1
'opposite',1
'they_made',1
'likeable_graciousness',1
'up',2
'a_distinctly',1
'and_wonder',1
'her',1
'star_is',1
'the_dialogue',1
'compel',1
'enchanting',1
'pick_up',2
'to',2
'never_really',1
'dismissed',1
'supporting_cast',1
'perceptive_the',1
'a_movie',1
'easily',1
'when_i',1
'so',3
'kind',1
'quickly',1
'also',1
'this',2
'well_written',1
'cast_members',1
'flattering',1
'when',1
'by_when',1
'likeable',1
'out',1
'clear',1
'concrete',1
'attention_but',1
'are',2
'bright',1
'flattering_the',1
'telling_well',1
'about_the',1
'down',1
'rolling_by',1
'loyal',1
'its_also',1
'closed',1
'rolling',1
'the_few',1
'on',1
'a_hint',1
'barely_a',1
'really_cloud',1
'of',2
'a_book',1
'wonder',1
'they',1
'out_of',1
'engaging',1
'book',4
'also_light',1
'the_exact',1
'clear_that',1
'dialogue_so',1
'could',1
'and',6
'are_dismissed',1
'light_enough',1
'there',1
'to_compel',1
'cloud',1
'it_this',1
'with',1
'graciousness',1
'cover',1
'engaging_enough',1
'enchanting_cinematic',1
'graciousness_about',1
'the_cover',1
'all',1
'of_it',1
'closed_the',1
'of_angst',1
'nearly_all',1
'made',1
'that',1
'is_a',1
'earth_they',1
'its',2
'really',1
'earth',1
'characters_are',1
'and_put',1
'story',1
'it',1
'is',5
'written',1
'pleasure',1
'compel_attention',1
'so_concrete',1
'well',1
'i_could',1
'up_a',1
'quickly_and',1
'characters',3
'i_pick',1
'pleasure_its',1
'could_practically',1
'is_kind',1
'but_its',1
'is_nearly',1
'enough_to',2
'perceptive',1
'talented_and',1
'i',3
'is_the',1
'telling',1
'credits',1
'the_picture.occasionally',1
'mean-spirited_characters',1
'a',4
'are_loyal',1
'the_credits',1
'written_with',1
'loyal_and',1
'with_barely',1
'cast',1
'about',1
'her_supporting',1
'characters_so',1
'book_and',1
'few',1
'attention',1
'see_the',1
'enough',2
'how_on',1
'kind_beautiful',1
'the',10
'movie_out',1
'pick',2
'emotionally_engaging',1
'the_book',1
'i_closed',1
'#label#',4.0
'every_bit',1
'to_the',2
'nicole_and',1
'rosemary',1
'thought_that',1
'intruiged_by',1
'by_telling',1
'fitzgerald',2
'steinbeck',1
'going',1
'by',2
'this_book',2
'ways_this',1
'gatsby',3
'made_sense',1
'to_get',1
'give_way',1
'quite',1
'two_hundred',1
'first_<num>',1
'hundred_pages',1
'great_gatsby',2
'conclusions',1
'nearly',1
'as',3
'and_dick',1
'me_nearly',1
'finish_the',1
'careless_lives',1
'a_very',1
'that_i',1
'the_plight',1
'careless',1
'quite_captivating',1
'intruiged',1
'three_days',1
'times',1
'that_fitzgerald',1
'deep_problems',1
'read',2
'of_his',1
'<num>',2
'characters_seemed',1
'work_even',1
'the_characters',2
'hundred_in',1
'were_vey',1
'and_then',1
'characters_give',1
'a_suspenseful',1
'readers_draw',1
'of_non-descript',1
'more_so',1
'which',1
'tie_all',1
'<num>_pages',1
'disappointing',1
'like',1
'vey_disappointing',1
'to_life',1
'his_books',1
'diver',1
'great',2
'he_let',1
'i_was',2
'rich',1
'some',1
'felt',1
'as_bring',1
'to_not',1
'seemed_shallow',1
'them_every',1
'is_a',1
'lives',1
'than',2
'the_subsequent',1
'demean',1
'there',2
'i_also',1
'so_than',1
'if_you',1
'deep',1
'suspenseful_drama',1
'this_is',1
'the_shallowest',1
'then_after',1
'friends_and',1
'dick_and',2
'telling_them',1
'the_plot',2
'felt_like',1
'captivating',1
'could_tie',1
'hotel_scenec',1
'more',2
'scenec_it',1
'as_well',1
'many',1
'after_the',2
'in_some',1
'plot_as',1
'daisy_in',1
'so_if',1
'through',1
'going_to',1
'let',1
'non-existent._there',1
'to',6
'in_great',1
'suspenseful',1
'fitz\'s',1
'read_the',1
'i_thought',1
'times_that',1
'all_of',1
'two',1
'pages',2
'disappointing_the',1
'his',3
'life_the',1
'life',1
'even',2
'to_a',1
'me',1
'by_the',1
'own',1
'of_this',1
'many_times',1
'have_wrote',1
'also',1
'the_first',2
'first_hundred',1
'this',3
'thought',1
'bit_of',1
'fitzgerald_could',1
'very_intelligent',1
'book_were',1
'multitude_of',1
'and_the',2
'problems',1
'books',1
'scenec',1
'could_have',1
'it_all',1
'weeks_to',1
'there_own',1
'rosemary_was',1
'wrote',1
'enjoy',1
'of_dick',2
'last',1
'work',1
'definite_read',1
'also_was',1
'days_the',1
'piece_of',1
'books_or',1
'dick',3
'piece',1
'dick_after',1
'shallow_than',1
'amazed_that',1
'was_not',1
'or',2
'all_made',1
'a_definite',1
'demean_his',1
'non-descript_friends',1
'of',11
'lives_of',1
'were',2
'favorite_author',1
'demise',1
'book',3
'gatsby_i',1
'then',1
'them',1
'pages_which',1
'character_even',1
'way',1
'the_readers',1
'intelligent',1
'was_the',1
'was',5
'rise',1
'non-descript',1
'of_their',1
'bit',1
'were_many',1
'my',1
'favorite',1
'nearly_<num>',1
'information_',1
'of_nicole',2
'amazed',1
'through_i',1
'in_three',1
'shallow_and',1
'seemingly_non-existent.',1
'bring',1
'could',2
'shallow',3
'shallow_characters',1
'so',2
'and',5
'you',1
'vey',1
'sense',1
'that_of',1
'friends',1
'of_information',1
'give',1
'plot_seemingly',1
'intelligent_piece',1
'the_demise',1
'the_deep',1
'than_daisy',1
'fitz\'s_great',1
'shallowest',1
'even_more',2
'took_me',1
'way_to',1
'or_fitz\'s',1
'plight',1
'ways',1
'john_steinbeck',1
'characters_really',1
'character',1
'all',2
'was_going',1
'gatsby_in',1
'days',1
'of_the',1
'non-existent.',1
'author_so',1
'made',1
'that',4
'draw',1
'get',1
'didn\'t_demean',1
'and_nicole',1
'more_shallow',1
'was_quite',1
'definite',1
'really',1
'author',1
'draw_there',1
'book_felt',1
'took',1
'not_finish',1
'conclusions_as',1
'it',1
'is',1
'you_enjoy',1
'in',3
'their_multitude',1
'sense_i',1
'demise_of',1
'really_a',1
'steinbeck_could',1
'if',1
'well',1
'the_hotel',1
'nicole_diver',1
'weeks',1
'pages_of',1
'characters',4
'as_to',1
'john',1
'my_favorite',1
'something',1
'multitude',1
'drama',1
'he',1
'the_rich',1
'rise_of',1
'shallowest_character',1
'every',1
'not_intruiged',1
'captivating_fitzgerald',1
'gatsby_this',1
'last_two',1
'readers',2
'some_ways',1
'subsequent_rise',1
'enjoy_his',1
'i',5
'fitzgerald_didn\'t',1
'telling',1
'plot',2
'characters_to',1
'a',3
'seemed',1
'there_were',1
'seemingly',1
'was_amazed',1
'three',1
'well_as',1
'didn\'t',1
'not',2
'subsequent',1
'problems_of',1
'own_conclusions',1
'the_last',1
'finish',1
'his_characters',1
'have',1
'very',1
'tie',1
'something_john',1
'rich_careless',1
'let_the',1
'hundred',2
'wrote_my',1
'bring_to',1
'<num>_weeks',1
'his_readers',1
'that_rosemary',1
'plight_of',1
'the',16
'daisy',1
'i_read',1
'which_took',1
'than_gatsby',1
'nicole_was',1
'hotel',1
'nicole',3
'like_something',1
'diver_or',1
'of_work',1
'their',1
'the_book',1
'readers_by',1
'first',2
'or_that',1
'book_i',1
'get_through',1
'after',2
'information',1
'#label#',4.0
'space_marines',1
'bleggh',1
'action_sequences',1
'get',1
'page_<num>',1
'space',1
'page',1
'warhammer_rulebooks',1
'opening',1
'life',1
'past',1
'entertaining',1
'each',1
'<num>_or',1
'to',2
'marines',1
'sequences',1
'to_describe',1
'nothing_comes',1
'<num>',1
'the',2
'very',1
'far',1
'couldn\'t',1
'so_for',1
'similarly_redundant',1
'&quot;superhuman&quot;',1
'word',1
'for_example',1
'so',1
'uses_the',1
'redundant',1
'are',1
'word_&quot;superhuman&quot;',1
'sequences_are',1
'for',1
'redundant_nothing',1
'warhammer',1
'i_couldn\'t',1
'uses',1
'they\'re',1
'past_page',1
'written_i',1
'life_in',1
'example',1
'i',1
'more_entertaining',1
'in_this',1
'written_and',1
'example_in',1
're-read',1
'very_poorly',1
'and_far',1
'poorly',1
'pages_each',1
'are_similarly',1
'describe',1
'written',2
'action',1
'comes_to',1
'far_more',1
'the_warhammer',1
'they\'re_better',1
'book_re-read',1
'marines_action',1
'couldn\'t_get',1
'this',1
'this_book',1
'better_written',1
'similarly',1
'in_opening',1
'&quot;superhuman&quot;_to',1
'more',1
'book',1
're-read_the',1
'rulebooks_they\'re',1
'to_life',1
'each_paragraph',1
'opening_pages',1
'nothing',1
'comes',1
'the_word',1
'rulebooks',1
'get_past',1
'or_so',1
'in',2
'paragraph',1
'describe_space',1
'pages',1
'or',1
'poorly_written',1
'better',1
'paragraph_uses',1
'and',1
'#label#',2.0
'premise_but',1
'a_dud',1
'superficial_with',1
'been',1
'and_egypt',1
'20th_century',1
'down_with',1
'part',2
'sigh_the',1
'and_though',1
'19th/early',1
'unfortunately',1
'the_character\'s',1
'this_on',1
'this_book',2
'lindskold\'s',1
'interesting_subject',1
'eagerly_anticipating',1
'seems',1
'an_interesting',1
'subject_imagine',1
'character\'s_speech',1
'obvious',1
'ends',1
'characters_were',1
'disappointment',1
'though_the',1
'modern',1
'sympathize/relate_with',1
'her_editors',1
'as',2
'favor_and',1
'constructive_criticism',1
'an',1
'too_often',1
'paid_spellcheckers',1
'some',1
'what_a',1
'some_constructive',1
'a_lack',1
'slang_in',1
'was_difficult',1
'part_of',1
'was_bogged',1
'lack',2
'criticism',1
'functioned_as',1
'but',1
'is_always',1
'the_characters',1
'dismay',1
'modern_slang',1
'book_is',1
'egypt',1
'i_do',1
'do_yourself',1
'egypt_is',1
'thereof',1
'skip',1
'editor\'s',1
'irrelevant',1
'started',1
'ms_lindskold',1
'a_decent',1
'with_a',1
'set_in',1
'great',1
'lindskold',1
'yourself',1
'i_was',1
'were_very',1
'glaringly',1
'part_and',1
'superficial',1
'to_happen',1
'difficult_to',1
'here',1
'editor\'s_apparently',1
'set',1
'this_is',1
'this_could',1
'their_part',1
'the_editor\'s',1
'though',1
'constructive',1
'the_plot',2
'of_her',1
'up_being',1
'as_seems',1
'out_with',1
'many',1
'little_personality',1
'functioned',1
'irrelevant_side',1
'bogged_down',1
'have_been',1
'to',2
'all_too',1
'decent',1
'too',1
'blame_this',1
'always',1
'finale_i',1
'clearly',1
'paid',1
'or_lack',1
'19th/early_20th',1
'plot_sigh',1
'imagine_my',1
'in_many',1
'lack_luster',1
'this',5
'happen_all',1
'the_part',1
'lindskold_this',1
'when',1
'when_the',1
'and_the',1
'out',1
'luster',1
'was_eagerly',1
'spellcheckers',1
'subject',1
'on_their',1
'could_have',1
'late',1
'lindskold\'s_past',1
'clearly_the',1
'side_stories',1
'is_clearly',1
'obvious_modern',1
'work',1
'down',1
'enjoyed_lindskold\'s',1
'a_great',1
'ends_up',1
'and_a',1
'their',1
'do_not',1
'on_ms',1
'her',1
'20th',1
'or',1
'here_and',1
'on',3
'often',1
'being',1
'of',3
'character\'s',1
'of_them',1
'and_this',1
'were',1
'started_out',1
'book',5
'my_dismay',1
'them',1
'book_unfortunately',1
'books_and',1
'very_superficial',1
'what',1
'anticipating_this',1
'was',4
'them_and',1
'in_the',1
'speech_and',1
'my',1
'any',1
'yourself_a',1
'ms',1
'bogged',1
'could',1
'books',1
'a_little',1
'and',8
'been_a',1
'not_blame',1
'editors',1
'there',2
'anticipating',1
'a_favor',1
'as_highly',1
'with',4
'personality',1
'pruning_here',1
'difficult',1
'sigh',1
'speech',1
'with_little',1
'there_was',1
'to_sympathize/relate',1
'blame',1
'with_irrelevant',1
'sympathize/relate',1
'past_books',1
'all',1
'and_there',1
'imagine',1
'pruning',1
'up',1
'of_the',1
'skip_this',1
'thereof_on',1
'there_and',1
'seems_to',1
'many_of',1
'highly_paid',1
'on_the',1
'dud',1
'stories_and',1
'and_skip',1
'glaringly_obvious',1
'i_have',1
'great_book',1
'it_was',1
'it',1
'is',3
'apparently_functioned',1
'in',2
'century_there',1
'and_some',1
'plot_started',1
'with_any',1
'lack_thereof',1
'little',2
'side',1
'luster_finale',1
'characters',1
'dismay_when',1
'always_an',1
'often_the',1
'highly',1
'work_or',1
'favor',1
'enjoyed',1
'finale',1
'premise',1
'apparently',1
'interesting',1
'slang',1
'criticism_on',1
'unfortunately_as',1
'eagerly',1
'i',3
'century',1
'plot',2
'but_was',1
'a',7
'little_pruning',1
'is_seemingly',1
'the_late',1
'personality_it',1
'seemingly',1
'not',1
'the_work',1
'book_ends',1
'have',2
'very',1
'have_enjoyed',1
'a_disappointment',1
'being_a',1
'editors_a',1
'dud_the',1
'happen',1
'late_19th/early',1
'any_of',1
'decent_premise',1
'was_glaringly',1
'the',10
'spellcheckers_do',1
'seemingly_set',1
'do',2
'stories',1
'past',1
'the_book',2
'book_i',1
'#label#',1.0
'there_and',1
'of',2
'of_the',1
'keep_looking',1
'and_tom',1
'definately_not',1
'no_heiman',1
'litter',1
'unhelpful',1
'tom',1
'endorsements',1
'shills_like',1
'like_the',1
'no',1
'clappy-happy',1
'itself',1
'the_book',1
'much_better',1
'doesn\'t_need',1
'of_this',1
'hopkins',1
'like',1
'doesn\'t',1
'need',1
'not',1
'are',2
'there_are',1
'hype',1
'heiman',1
'are_much',1
'endorsements_of',1
'book_itself',1
'looking',1
'not_the',1
'there',2
'looking_there',1
'need_it',1
'better_books',1
'definately',1
'out',1
'are_unbelievable',1
'unbelievable_shills',1
'unhelpful_hype',1
'itself_keep',1
'the_litter',1
'book_are',1
'tom_hopkins',1
'pick',1
'book',2
'clappy-happy_endorsements',1
'this',1
'this_book',1
'the_pick',1
'it_and',1
'shills',1
'unbelievable',1
'books',1
'hopkins_is',1
'much',1
'out_there',1
'books_out',1
'it',1
'is',1
'pick_of',1
'heiman_doesn\'t',1
'and_no',1
'is_definately',1
'keep',1
'the',4
'the_clappy-happy',1
'better',1
'and',2
'#label#',1.0
'plot_is',1
'been',1
'newspapers_and',1
'murderer',1
'would_have',2
'course_or',1
'character_development',1
'disappointed',1
'this_book',1
'couple',1
'place_names',1
'penny',1
'the_author',1
'quality',1
'be',1
'murderer_just',1
'disconcerting',1
'names_the',1
'ax',1
'can_pick',1
'at',1
'as',3
'kidding',1
'an',1
'am',1
'function',1
'that_i',1
'you_pay',1
'kidding_of',1
'be_an',1
'certain',1
'pulled_out',1
'out_a',1
'as_place',1
'read',1
'has_a',1
'newspapers',1
'and_they',1
'of_a',1
'but',2
'just',2
'the_characters',1
'book_up',1
'read_one',1
'"satisfied"_if',1
'change_their',1
'which',1
'found_really',1
'with_this',1
'is_set',1
'seemed',1
'weight',1
'trite_as',1
'it_really',1
'hoped',1
'light',1
'set_in',1
'he_had',1
'i_was',1
'pulled',1
'of_our',1
'if_you',1
'i_found',1
'but_don\'t',1
'most',1
'really_disconcerting',1
'novel_with',1
'as_if',1
'lived',1
'this_novel',1
'set',1
'used_for',1
'that_the',1
'at_the',1
'a_hat',1
'is_trite',1
'pay_a',1
'the_plot',1
'more',2
'happily',1
'up',1
'more_"satisfied"',1
'found',1
'i_had',1
'of_course',1
'had',3
'have_been',1
'to',2
'pay',1
'character_had',1
'course',1
'the',6
'names_to',1
'after_quality',1
'ever',1
'turned_out',1
'of_this',1
'gay_newspapers',1
'out_to',1
'dean',1
'characters_change',1
'this',3
'penny_more',1
'a_certain',1
'an_ax',1
'trite',1
'of_bucks',1
'pick_this',1
'i_if',1
'up_used',1
'change',1
'out',2
'novel',2
'our',1
'"stripes"_at',1
'chicago_i',1
'have_taken',1
'are',1
'don\'t_you',1
'are_most',1
'a_light',1
'of_chicago',1
'a_few',1
'main',1
'for_a',1
'one_of',1
'setting',1
'place',1
'taken_advantage',1
'our_gay',1
'as_are',1
'"stripes"',1
'or',2
'disconcerting_i',1
'for',1
'of',7
'couple_of',1
'taken',1
'they',1
'book',2
'weight_novel',1
'function_as',1
'fairy_tale',1
'was',1
'the_drop',1
'hometown_of',1
'dean_the',1
'my',1
'names',2
'or_character',1
'certain_fairy',1
'and',2
'you',2
'disappointed_with',1
'advantage_of',1
'been_more',1
'they_lived',1
'if_dean',1
'with',2
'"satisfied"',1
'hat_the',1
'hat',1
'has',1
'with_little',1
'okay_but',1
'had_turned',1
'would',2
'had_just',1
'character',2
'if_he',1
'ever_after',1
'or_am',1
'of_the',1
'can',1
'just_read',1
'that',2
'advantage',1
'which_is',1
'really',2
'author',1
'seemed_as',1
'one',1
'tale',1
'drop_of',1
'drop',1
'setting_but',1
'you_can',1
'it',1
'is',2
'author_would',1
'in',1
'plot_or',1
'a_penny',1
'just_kidding',1
'if',3
'but_it',1
'little',1
'my_hometown',1
'characters_characters',1
'characters',2
'really_seemed',1
'bucks',1
'he',1
'happily_ever',1
'hometown',1
'tale_and',1
'main_character',1
'to_be',1
'their_"stripes"',1
'hoped_that',1
'pick',1
'i_would',1
'i',5
'plot',2
'had_hoped',1
'a',6
'gay',1
'light_weight',1
'a_couple',1
'development',1
'this_setting',1
'bucks_okay',1
'little_plot',1
'ax_murderer',1
'most_of',1
'fairy',1
'have',2
'chicago',1
'to_function',1
'the_main',1
'few',1
'lived_happily',1
'used',1
'turned',1
'novel_which',1
'quality_that',1
'was_disappointed',1
'and_pulled',1
'book_has',1
'their',1
'the_book',1
'don\'t',1
'am_i',1
'in_my',1
'after',1
'okay',1
'few_names',1
'#label#',2.0
'regarding',1
'i_think',3
'a_lack',1
'book_but',1
'information_such',1
'<num>_question',1
'are',2
'is_the',1
'on',1
'hey',1
'that_test',1
'but_there',1
'of',3
'do_regarding',1
'materials',1
'test_king',1
'just_came',1
'there',1
'using',1
'book_is',1
'exams_i',1
'fiber_optic',1
'<num>_out',1
'at',1
'as',1
'the_testing',1
'exam_objectives',1
'materials_will',1
'such',1
'cd-rom_are',1
'i_passed',1
'with_<num>',1
'really',1
'there_is',1
'of_the',1
'on_the',1
'according_to',1
'testing_center',1
'scsi320',1
'good',2
'just',2
'back',1
'100...this_book',1
'therefore_i',1
'are_good',1
'is_not',1
'good_and',1
'channel_lun',1
'the_cd-rom',1
'information',1
'resource',1
'really_good',1
'to_practice',1
'back_from',1
'study',2
'will',1
'organized_according',1
'study_resource',1
'questions',1
'server_exam',1
'but',2
'bus',1
'architecture...the',1
'and',2
'practice_exams',2
'but_i',1
'lun',1
'question',1
'that',3
'so_is',1
'as_scsi320',1
'book',2
'came',1
'are_great',1
'questions_are',1
'exams',2
'one',1
'regarding_to',1
'such_as',1
'resource_is',1
'all',1
'well',1
'enough',1
'is',4
'of_some',1
'exam_at',1
'of_100...this',1
'organized',1
'will_do',1
'i_just',2
'optic',1
'test',1
'well_organized',1
'some_information',1
'lack_of',1
'end_of',1
'exam',3
'some_other',1
'and_i',1
'optic_channel',1
'came_back',1
'pased',1
'study_materials',1
'lun_bus',1
'bus_architecture...the',1
'to',2
'objectives_but',1
'king',1
'end',1
'one_study',1
'the_end',1
'passed_the',1
'with',1
'<num>',2
'other',1
'is_a',1
'i',6
'exams_on',1
'so',1
'from_the',1
'a',1
'that_one',1
'architecture...the_practice',1
'not',1
'great',1
'passed',1
'100...this',1
'according',1
'the_server',1
'center',1
'using_some',1
'just_pased',1
'enough_therefore',1
'king_questions',1
'good_well',1
'cd-rom',1
'the',6
'to_exam',1
'lack',1
'therefore',1
'think',3
'testing',1
'the_book',1
'exam_with',1
'out',1
'question_exam',1
'out_of',1
'hey_all',1
'that_using',1
'some',2
'all_i',1
'do',1
'not_enough',1
'at_the',1
'other_study',1
'fiber',1
'server',1
'practice',2
'is_really',1
'the_<num>',1
'scsi320_fiber',1
'and_so',1
'think_that',3
'channel',1
'objectives',1
'from',1
'center_and',1
'#label#',4.0
'courage',1
'path',1
'next_book',1
'blanche_will',1
'will_buy',1
'will_do',1
'know_you',1
'the_series',1
'is_a',1
'series_to',1
'you_on',1
'she',1
'do_next',1
'problem-solving',1
'to_a',1
'to',3
'of',2
'blanche_blanche',1
'of_problem-solving',1
'strength',1
'what',1
'book_in',1
'adventreous_i',1
'next',2
'series',1
'do_it',1
'wit_she',1
'what_blanche',1
'watch_out',1
'and_wit',1
'want',1
'not',1
'and_adventreous',1
'in_the',1
'it_around',1
'adventreous',1
'wit',1
'the_next',1
'around',1
'woman_of',1
'the',2
'watch',1
'blanche_is',1
'know',1
'a_path',1
'woman',1
'fun',1
'i',1
'you_don\'t',1
'don\'t',1
'a',2
'takes_you',1
'out',1
'i_will',1
'fun_and',1
'mystery',1
'want_nobody',1
'that\'s_fun',1
'that\'s',1
'nobody',1
'problem-solving_mystery',1
'to_know',1
'on_to',1
'she_takes',1
'will',2
'strength_and',1
'you',3
'not_do',1
'courage_strength',1
'do',2
'buy_the',1
'takes',1
'book',1
'of_courage',1
'blanche',3
'better_not',1
'a_woman',1
'to_see',1
'you_better',1
'it',1
'is',1
'around_blanche',1
'buy',1
'in',1
'see',1
'see_what',1
'don\'t_want',1
'on',1
'path_of',1
'better',1
'mystery_that\'s',1
'nobody_to',1
'and',2
'#label#',4.0
'a',1
'a_wiley',1
'book_and',1
'as',1
'remember',1
'or',1
'of_wiley',1
'on',1
'the_version',1
'of',3
'this',3
'<num>_',1
'maybe',1
'is_horribly',1
'acrobat_<num>',2
'book_is',1
'horribly',1
'the_money',1
'the_current',1
'current',1
'think',1
'fine_use',1
'if_the',1
'and_upgrade',1
'wiley_book',1
'notorious_for',1
'use_the',1
'adobe',1
'2006...and_beware',1
'of_the',1
'this_book',2
'books_that',1
'specifiy',1
'acrobat',2
'is_not',1
'as_of',1
'when',1
'to_the',1
'for',1
'beware',2
'notorious',1
'and',1
'for_this',1
'version',3
'upgrade',1
'maybe_not',1
'2006...and',1
'you_would',1
'you_have',1
'have_acrobat',1
'horribly_outdated',1
'spent',1
'is_notorious',1
'of_sept',1
'upgrade_to',1
'wiley',3
'think_twice',1
'use',1
'beware_',1
'this_',1
'or_maybe',1
'the_application',2
'application_version',1
'you',2
'have',2
'if',2
'purchasing_a',1
'spent_on',1
'is',3
'purchasing',1
'wiley_is',1
'would_have',1
'don\'t_specifiy',1
'application_is',1
'<num>_as',1
'twice_if',1
'book',3
'when_purchasing',1
'fine_or',1
'to',1
'application',2
'sept_2006...and',1
'that',1
'that_don\'t',1
'specifiy_the',1
'<num>',2
'so',1
'books',1
'so_fine',1
'have_spent',1
'outdated',1
'not',2
'version_acrobat',1
'not_so',1
'outdated_if',1
'current_adobe',1
'remember_when',1
'book_',1
'the',5
'wiley_books',1
'sept',1
'twice',1
'specified',1
'on_this',1
'beware_of',1
'fine',2
'money',1
'if_you',1
'adobe_version',1
'money_you',1
'version_',1
'version_of',1
'would',1
'not_specified',1
'don\'t',1
'#label#',1.0
'a',2
'trading_book',1
'to_word',1
'explanations',1
'stuff_in',1
'no_need',1
'same_old',1
'are',1
'in',1
'word_the',1
'term',2
'of',1
'old_stuff',1
'a_different',1
'long',1
'of_his',1
'even',1
'no',1
'at',1
'book_with',1
'nothing',1
'to_recycle',1
'examples',1
'different',1
'new_book',1
'is_selling',1
'long_term',1
'stuff',1
'term_trading',1
'book_he',1
'the_same',2
'short',1
'nothing_new',1
'and_the',1
'examples_and',1
'explanations_of',1
'selling_the',1
'buy',1
'his_setups',1
'recycle_his',1
'and',1
'word',2
'to_short',1
'secrets_to',1
'are_word',1
'not',1
'name_even',1
'even_the',1
'secrets',1
'book',3
'the_examples',1
'know',1
'term_secrets',1
'all',1
'trading',1
'need_to',1
'is',1
'with_a',1
'why',1
'a_new',1
'new',2
'setups_are',1
'new_at',1
'he_is',1
'shame',1
'the_book',1
'at_all',1
'setups',1
'know_why',1
'decided_to',1
'old',1
'he',2
'different_name',1
'why_he',1
'to',4
'short_term',1
'with',1
'i_do',1
'same_nothing',1
'i',1
'all_no',1
'decided',1
'he_decided',1
'his',2
'the_explanations',1
'not_know',1
'same',2
'to_buy',1
'the',5
'in_a',1
'selling',1
'his_long',1
'recycle',1
'do',1
'do_not',1
'word_to',1
'need',1
'name',1
'buy_the',1
'#label#',1.0
'proficient_in',1
'of',1
'chapter_on',1
'cover',1
'on',1
'by',1
'in_portrait',1
'incredible',1
'can_admire',1
'recommend_this',1
'water_i\'ve',1
'watercolor_class',1
